run_name,seed,model_id,n_layer,n_head,n_embd,batch_size,n_params,checkpoint_idx,checkpoint_tokens_target,train_tokens_real,val_loss,val_ppl,mu_landscape,flops_estimate,d_over_n,dataset_name,dataset_config,tokenizer_name
tail_s1_L4_H2_E80_B128_T25000000,1,L4_H2_E80,4,2,80,128,4342320,4,25000000,25001984,6.593065309524536,730.0151661864735,0.26062583550810814,651399690977280.0,5.7577479319810605,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L4_H2_E80_B128_T30000000,1,L4_H2_E80,4,2,80,128,4342320,5,30000000,30015488,6.529310393333435,684.9257192515366,0.3510635308921337,782021123112960.0,6.912315996978574,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L4_H2_E80_B128_T36000000,1,L4_H2_E80,4,2,80,128,4342320,6,36000000,36012032,6.445354962348938,629.7701819948244,0.37890293821692467,938254600765440.0,8.293269957073639,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L4_H2_E80_B128_T42000000,1,L4_H2_E80,4,2,80,128,4342320,7,42000000,42008576,6.385517168045044,593.1914329377113,0.45534440502524376,1094488078417920.0,9.674223917168703,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L4_H2_E80_B128_T50000000,1,L4_H2_E80,4,2,80,128,4342320,8,50000000,50003968,6.285046863555908,536.4894318508743,0.5196442976593971,1302799381954560.0,11.515495863962121,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L5_H2_E96_B128_T12000000,1,L5_H2_E96,5,2,96,128,5396352,1,12000000,12009472,6.842173004150391,936.521991400544,0.23772131651639938,388844029476864.0,2.2254797314926824,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L5_H2_E96_B128_T16000000,1,L5_H2_E96,5,2,96,128,5396352,2,16000000,16007168,6.724630331993103,832.6641103636813,0.2850728053599596,518281878306816.0,2.9662942669418153,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L5_H2_E96_B128_T20000000,1,L5_H2_E96,5,2,96,128,5396352,3,20000000,20004864,6.6158778190612795,746.86005065585,0.23977517522871494,647719727136768.0,3.7071088023909486,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L5_H2_E96_B128_T25000000,1,L5_H2_E96,5,2,96,128,5396352,4,25000000,25001984,6.522381615638733,680.1964242426458,0.2604949101805687,809517038174208.0,4.633126971702365,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L5_H2_E96_B128_T30000000,1,L5_H2_E96,5,2,96,128,5396352,5,30000000,30015488,6.4254761934280396,617.3747373485122,0.3922843560576439,971844832198656.0,5.562181266159064,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L5_H2_E96_B128_T36000000,1,L5_H2_E96,5,2,96,128,5396352,6,36000000,36012032,6.360417056083679,578.4875678503821,0.41000237315893173,1166001605443584.0,6.673403069332764,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L5_H2_E96_B128_T42000000,1,L5_H2_E96,5,2,96,128,5396352,7,42000000,42008576,6.293265676498413,540.9169075114588,0.39971354231238365,1360158378688512.0,7.7846248725064635,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L5_H2_E96_B128_T50000000,1,L5_H2_E96,5,2,96,128,5396352,8,50000000,50003968,6.19807550907135,491.80166193726495,0.4195597507059574,1619034076348416.0,9.26625394340473,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L6_H4_E112_B128_T12000000,1,L6_H4_E112,6,4,112,128,6555248,1,12000000,12009472,6.7855230331420895,884.9428203459935,0.19250178150832653,472350403854336.0,1.8320393065220415,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L6_H4_E112_B128_T16000000,1,L6_H4_E112,6,4,112,128,6555248,2,16000000,16007168,6.6458815574646,769.6082025275559,0.4646410681307316,629585736105984.0,2.441885951530743,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L6_H4_E112_B128_T20000000,1,L6_H4_E112,6,4,112,128,6555248,3,20000000,20004864,6.555348539352417,702.9941282463737,0.3581156153231859,786821068357632.0,3.0517325965394444,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L6_H4_E112_B128_T25000000,1,L6_H4_E112,6,4,112,128,6555248,4,25000000,25001984,6.4591405391693115,638.5120445839565,0.23786324448883533,983365233672192.0,3.814040902800321,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L6_H4_E112_B128_T30000000,1,L6_H4_E112,6,4,112,128,6555248,5,30000000,30015488,6.36948549747467,583.7574069539415,0.262484947219491,1180553806086144.0,4.5788485805571355,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L6_H4_E112_B128_T36000000,1,L6_H4_E112,6,4,112,128,6555248,6,36000000,36012032,6.295807361602783,542.293496644948,0.25567974522709846,1416406804463616.0,5.493618548070187,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L6_H4_E112_B128_T42000000,1,L6_H4_E112,6,4,112,128,6555248,7,42000000,42008576,6.20632312297821,495.87462518990674,0.3412305973470211,1652259802841088.0,6.40838851558324,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L6_H4_E112_B128_T50000000,1,L6_H4_E112,6,4,112,128,6555248,8,50000000,50003968,6.1240768194198605,456.72288089099465,0.31307924911379814,1966730467344384.0,7.628081805600642,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L7_H4_E128_B128_T12000000,1,L7_H4_E128,7,4,128,128,7837440,1,12000000,12009472,6.71788387298584,827.0654827670585,0.1315633524209261,564741097390080.0,1.5323207577984648,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L7_H4_E128_B128_T16000000,1,L7_H4_E128,7,4,128,128,7837440,2,16000000,16007168,6.586692857742309,725.3779705846588,0.16913868859410286,752731312619520.0,2.0423975175567533,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L7_H4_E128_B128_T20000000,1,L7_H4_E128,7,4,128,128,7837440,3,20000000,20004864,6.494149017333984,661.261263935211,0.19806866720318794,940721527848960.0,2.5524742773150417,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L7_H4_E128_B128_T25000000,1,L7_H4_E128,7,4,128,128,7837440,4,25000000,25001984,6.389610362052918,595.6244565784741,0.24125293642282486,1175709296885760.0,3.190070227012902,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L7_H4_E128_B128_T30000000,1,L7_H4_E128,7,4,128,128,7837440,5,30000000,30015488,6.308182740211487,549.0462819381004,0.21390581130981445,1411467517624320.0,3.829756655234362,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L7_H4_E128_B128_T36000000,1,L7_H4_E128,7,4,128,128,7837440,6,36000000,36012032,6.201571130752564,493.52382274727984,0.25823142752051353,1693452840468480.0,4.5948717948717945,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L7_H4_E128_B128_T42000000,1,L7_H4_E128,7,4,128,128,7837440,7,42000000,42008576,6.145928311347961,466.81279560008846,0.22482524812221527,1975438163312640.0,5.3599869345092275,wikitext,wikitext-103-raw-v1,gpt2
tail_s1_L7_H4_E128_B128_T50000000,1,L7_H4_E128,7,4,128,128,7837440,8,50000000,50003968,6.05891478061676,427.91080768979333,0.2627329211682081,2351418593771520.0,6.380140454025804,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L2_H2_E48_B128_T12000000,2,L2_H2_E48,2,2,48,128,2475120,1,12000000,12009472,7.223460984230042,1371.2266514322077,0.18374256044626236,178349306019840.0,4.852076666989883,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L2_H2_E48_B128_T16000000,2,L2_H2_E48,2,2,48,128,2475120,2,16000000,16007168,7.066969227790833,1172.5887938210653,0.16300217434763908,237717969960960.0,6.4672290636413585,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L2_H2_E48_B128_T20000000,2,L2_H2_E48,2,2,48,128,2475120,3,20000000,20004864,6.930172562599182,1022.6704390661195,0.3660467229783535,297086633902080.0,8.082381460292835,wikitext,wikitext-103-raw-v1,gpt2
