run_name,seed,model_id,n_layer,n_head,n_embd,batch_size,n_params,checkpoint_idx,checkpoint_tokens_target,train_tokens_real,val_loss,val_ppl,mu_landscape,flops_estimate,d_over_n,dataset_name,dataset_config,tokenizer_name
s2_L3_H2_E80_B128_T55000,2,L3_H2_E80,3,2,80,128,4264480,4,55000,65536,10.647782945632935,42099.154891502054,0.0392712764441967,1676861767680.0,0.01536787603646869,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T77000,2,L3_H2_E80,3,2,80,128,4264480,5,77000,81920,10.619197702407837,40912.77753491091,0.03285939758643508,2096077209600.0,0.01920984504558586,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T108000,2,L3_H2_E80,3,2,80,128,4264480,6,108000,114688,10.563879346847534,38711.010470996014,0.022482760017737746,2934508093440.0,0.026893783063820207,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T151000,2,L3_H2_E80,3,2,80,128,4264480,7,151000,163840,10.480950546264648,35630.25966044177,0.017833092948421836,4192154419200.0,0.03841969009117172,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T211000,2,L3_H2_E80,3,2,80,128,4264480,8,211000,212992,10.396522665023804,32745.56018567632,0.014338915585540235,5449800744960.0,0.04994559711852324,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T296000,2,L3_H2_E80,3,2,80,128,4264480,9,296000,311296,10.224226713180542,27562.921185541873,0.011754929670132697,7965093396480.0,0.07299741117322628,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T414000,2,L3_H2_E80,3,2,80,128,4264480,10,414000,425984,10.023000907897949,22538.965895378627,0.011084395344369113,10899601489920.0,0.09989119423704648,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T580000,2,L3_H2_E80,3,2,80,128,4264480,11,580000,589824,9.73937497138977,16972.92949817832,0.010149151319637895,15091755909120.0,0.13831088432821823,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T812000,2,L3_H2_E80,3,2,80,128,4264480,12,812000,819200,9.369613409042358,11726.580820966743,0.009705934906378388,20960772096000.0,0.19209845045585863,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T1137000,2,L3_H2_E80,3,2,80,128,4264480,13,1137000,1146880,8.897115135192871,7310.8522673812795,0.011003241059370339,29345080934400.0,0.2689378306382021,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T1592000,2,L3_H2_E80,3,2,80,128,4264480,14,1592000,1605632,8.385093116760254,4381.2664997193515,0.01005670614540577,41083113308160.0,0.3765129628934829,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T2229000,2,L3_H2_E80,3,2,80,128,4264480,15,2229000,2244608,7.862851405143738,2598.920395154477,0.010730468318797648,57432515543040.0,0.5263497542490526,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T3121000,2,L3_H2_E80,3,2,80,128,4264480,16,3121000,3129344,7.482211351394653,1776.1641594346818,0.019398111617192626,80070149406720.0,0.7338160807413799,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T4370000,2,L3_H2_E80,3,2,80,128,4264480,17,4370000,4374528,7.374317359924317,1594.502987257417,0.055696734227240086,111930522992640.0,1.0258057254342852,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T6120000,2,L3_H2_E80,3,2,80,128,4264480,18,6120000,6127616,7.251562285423279,1410.3064291846406,0.1127330781891942,156786575278080.0,1.4368964094098224,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T8570000,2,L3_H2_E80,3,2,80,128,4264480,19,8570000,8585216,7.083716297149659,1192.3915761360188,0.1695425845682621,219668891566080.0,2.0131917607773984,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E80_B128_T12000000,2,L3_H2_E80,3,2,80,128,4264480,20,12000000,12009472,6.924110293388367,1016.4894897695812,0.2082183137536049,307284918927360.0,2.8161632836828874,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T20000,2,L3_H2_E96,3,2,96,128,5172672,1,20000,32768,10.710641288757325,44830.37888718054,0.07920549903064966,1016988696576.0,0.006334830431931505,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T28000,2,L3_H2_E96,3,2,96,128,5172672,2,28000,32768,10.710623836517334,44829.59650347651,0.0932295536622405,1016988696576.0,0.006334830431931505,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T39000,2,L3_H2_E96,3,2,96,128,5172672,3,39000,49152,10.658107709884643,42536.07038439736,0.058673998806625605,1525483044864.0,0.009502245647897256,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T55000,2,L3_H2_E96,3,2,96,128,5172672,4,55000,65536,10.61619200706482,40789.9908121847,0.042422366328537464,2033977393152.0,0.01266966086386301,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T77000,2,L3_H2_E96,3,2,96,128,5172672,5,77000,81920,10.580999422073365,39379.45143570498,0.036621836479753256,2542471741440.0,0.01583707607982876,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T108000,2,L3_H2_E96,3,2,96,128,5172672,6,108000,114688,10.51583285331726,36895.056590509135,0.026444603456184268,3559460438016.0,0.022171906511760268,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T151000,2,L3_H2_E96,3,2,96,128,5172672,7,151000,163840,10.420471239089967,33539.23542124101,0.019524883711710572,5084943482880.0,0.03167415215965752,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T211000,2,L3_H2_E96,3,2,96,128,5172672,8,211000,212992,10.32174506187439,30386.237220498402,0.01517883688211441,6610426527744.0,0.04117639780755478,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T296000,2,L3_H2_E96,3,2,96,128,5172672,9,296000,311296,10.121369743347168,24868.811405295233,0.01208236813545227,9661392617472.0,0.060180889103349296,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T414000,2,L3_H2_E96,3,2,96,128,5172672,10,414000,425984,9.887104034423828,19674.999235394574,0.012139611877501011,13220853055488.0,0.08235279561510957,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T580000,2,L3_H2_E96,3,2,96,128,5172672,11,580000,589824,9.564916133880615,14255.75742439169,0.012466256273910403,18305796538368.0,0.11402694777476709,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T812000,2,L3_H2_E96,3,2,96,128,5172672,12,812000,819200,9.143626594543457,9354.629136190268,0.0152943623252213,25424717414400.0,0.15837076079828763,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T1137000,2,L3_H2_E96,3,2,96,128,5172672,13,1137000,1146880,8.636488103866578,5633.510738939223,0.012064504553563893,35594604380160.0,0.22171906511760267,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T1592000,2,L3_H2_E96,3,2,96,128,5172672,14,1592000,1605632,8.092112636566162,3268.5856146197434,0.01781745138578117,49832446132224.0,0.3104066911646437,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T2229000,2,L3_H2_E96,3,2,96,128,5172672,15,2229000,2244608,7.62276303768158,2044.2025425501565,0.02164510148577392,69663725715456.0,0.4339358845873081,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T3121000,2,L3_H2_E96,3,2,96,128,5172672,16,3121000,3129344,7.402011513710022,1639.2785470763629,0.037010448053479195,97122420523008.0,0.6049763062494586,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T4370000,2,L3_H2_E96,3,2,96,128,5172672,17,4370000,4374528,7.30118420124054,1482.0539389413987,0.05025362502783537,135767990992896.0,0.8456998626628559,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T6120000,2,L3_H2_E96,3,2,96,128,5172672,18,6120000,6127616,7.157784342765808,1284.0627358669958,0.10809717513620853,190176886259712.0,1.1846132907711913,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T8570000,2,L3_H2_E96,3,2,96,128,5172672,19,8570000,8585216,7.001407170295716,1098.1773942808911,0.2027243673801422,266451038502912.0,1.6597255731660543,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H2_E96_B128_T12000000,2,L3_H2_E96,3,2,96,128,5172672,20,12000000,12009472,6.849189925193786,943.1166021427354,0.3283638246357441,372726357295104.0,2.3217153533028965,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T20000,2,L3_H4_E112,3,4,112,128,6099296,1,20000,32768,10.693093538284302,44050.56855349408,0.09278880525380373,1199170387968.0,0.005372423309181912,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T28000,2,L3_H4_E112,3,4,112,128,6099296,2,28000,32768,10.693356895446778,44062.171113975426,0.08833479043096304,1199170387968.0,0.005372423309181912,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T39000,2,L3_H4_E112,3,4,112,128,6099296,3,39000,49152,10.634154653549194,41529.3071576495,0.05993137834593654,1798755581952.0,0.008058634963772867,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T55000,2,L3_H4_E112,3,4,112,128,6099296,4,55000,65536,10.587772703170776,39647.08488484017,0.0462428261525929,2398340775936.0,0.010744846618363824,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T77000,2,L3_H4_E112,3,4,112,128,6099296,5,77000,81920,10.5481671333313,38107.52824511046,0.03650203766301274,2997925969920.0,0.01343105827295478,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T108000,2,L3_H4_E112,3,4,112,128,6099296,6,108000,114688,10.472618007659912,35334.60264372697,0.02667539892718196,4197096357888.0,0.018803481582136693,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T151000,2,L3_H4_E112,3,4,112,128,6099296,7,151000,163840,10.364466667175293,31712.514691382105,0.021712641697376966,5995851939840.0,0.02686211654590956,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T211000,2,L3_H4_E112,3,4,112,128,6099296,8,211000,212992,10.249055099487304,28255.830353847963,0.017855277634225786,7794607521792.0,0.03492075150968243,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T296000,2,L3_H4_E112,3,4,112,128,6099296,9,296000,311296,10.018298196792603,22433.22049008956,0.013378721196204424,11392118685696.0,0.051038021437228166,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T414000,2,L3_H4_E112,3,4,112,128,6099296,10,414000,425984,9.751283931732178,17176.267813260984,0.01197396032512188,15589215043584.0,0.06984150301936486,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T580000,2,L3_H4_E112,3,4,112,128,6099296,11,580000,589824,9.386479425430299,11926.03882810488,0.014932304853573442,21585066983424.0,0.09670361956527442,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T812000,2,L3_H4_E112,3,4,112,128,6099296,12,812000,819200,8.932459211349487,7573.868235417959,0.01282527286093682,29979259699200.0,0.1343105827295478,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T1137000,2,L3_H4_E112,3,4,112,128,6099296,13,1137000,1146880,8.406998825073241,4478.300161060789,0.014532118919305503,41970963578880.0,0.1880348158213669,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T1592000,2,L3_H4_E112,3,4,112,128,6099296,14,1592000,1605632,7.874359774589538,2629.0024971822245,0.02150892303325236,58759349010432.0,0.2632487421499137,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T2229000,2,L3_H4_E112,3,4,112,128,6099296,15,2229000,2244608,7.4934873342514035,1796.305499338859,0.02134837140329182,82143171575808.0,0.368010996678961,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T3121000,2,L3_H4_E112,3,4,112,128,6099296,16,3121000,3129344,7.360126113891601,1572.0348058839659,0.04228915134444833,114520772050944.0,0.5130664260268726,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T4370000,2,L3_H4_E112,3,4,112,128,6099296,17,4370000,4374528,7.236412930488586,1389.1022171237798,0.09441033471375704,160089246793728.0,0.7172185117757852,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T6120000,2,L3_H4_E112,3,4,112,128,6099296,18,6120000,6127616,7.101070880889893,1213.2656420533242,0.13277778215706348,224244862550016.0,1.0046431588170175,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T8570000,2,L3_H4_E112,3,4,112,128,6099296,19,8570000,8585216,6.928463816642761,1020.9244472416797,0.16684903018176556,314182641647616.0,1.407574907005661,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E112_B128_T12000000,2,L3_H4_E112,3,4,112,128,6099296,20,12000000,12009472,6.768538570404052,870.0394630122078,0.21343762055039406,439495947190272.0,1.9689931428151708,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T20000,2,L3_H4_E128,3,4,128,128,7044352,1,20000,32768,10.640773582458497,41805.09840383254,0.0794236846268177,1384975958016.0,0.004651669876803431,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T28000,2,L3_H4_E128,3,4,128,128,7044352,2,28000,32768,10.641695642471314,41843.662990101766,0.07408454176038504,1384975958016.0,0.004651669876803431,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T39000,2,L3_H4_E128,3,4,128,128,7044352,3,39000,49152,10.583501291275024,39478.09702015022,0.05042081139981747,2077463937024.0,0.006977504815205146,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T55000,2,L3_H4_E128,3,4,128,128,7044352,4,55000,65536,10.53489146232605,37604.96852709303,0.03672759886831045,2769951916032.0,0.009303339753606862,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T77000,2,L3_H4_E128,3,4,128,128,7044352,5,77000,81920,10.490853834152222,35984.86938225534,0.03004644252359867,3462439895040.0,0.011629174692008576,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T108000,2,L3_H4_E128,3,4,128,128,7044352,6,108000,114688,10.410311794281006,33200.22042802908,0.023257122607901692,4847415853056.0,0.016280844568812007,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T151000,2,L3_H4_E128,3,4,128,128,7044352,7,151000,163840,10.284272384643554,29268.653756070118,0.016888835467398167,6924879790080.0,0.023258349384017152,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T211000,2,L3_H4_E128,3,4,128,128,7044352,8,211000,212992,10.153990459442138,25693.42648678764,0.016256619710475206,9002343727104.0,0.030235854199222298,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T296000,2,L3_H4_E128,3,4,128,128,7044352,9,296000,311296,9.890865468978882,19749.144816845306,0.012319633387960494,13157271601152.0,0.04419086382963259,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T414000,2,L3_H4_E128,3,4,128,128,7044352,10,414000,425984,9.590312719345093,14622.441539770003,0.011878685560077429,18004687454208.0,0.060471708398444596,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T580000,2,L3_H4_E128,3,4,128,128,7044352,11,580000,589824,9.192028141021728,9818.544191512974,0.015125410980544984,24929567244288.0,0.08373005778246174,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T812000,2,L3_H4_E128,3,4,128,128,7044352,12,812000,819200,8.712825965881347,6080.401238039384,0.012789438478648663,34624398950400.0,0.11629174692008576,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T1137000,2,L3_H4_E128,3,4,128,128,7044352,13,1137000,1146880,8.17622013092041,3555.3903201942853,0.012723116320557892,48474158530560.0,0.16280844568812008,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T1592000,2,L3_H4_E128,3,4,128,128,7044352,14,1592000,1605632,7.678205060958862,2160.737896217053,0.02334303210955113,67863821942784.0,0.2279318239633681,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T2229000,2,L3_H4_E128,3,4,128,128,7044352,15,2229000,2244608,7.426291179656983,1679.5667960587357,0.021740654949098825,94870853124096.0,0.318639386561035,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T3121000,2,L3_H4_E128,3,4,128,128,7044352,16,3121000,3129344,7.303308200836182,1485.2051663265786,0.0410364861600101,132265203990528.0,0.44423447323472764,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T4370000,2,L3_H4_E128,3,4,128,128,7044352,17,4370000,4374528,7.205585169792175,1346.9326427694673,0.06872179312631488,184894290395136.0,0.620997928553258,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T6120000,2,L3_H4_E128,3,4,128,128,7044352,18,6120000,6127616,7.0424165487289425,1144.149160770184,0.11430803779512644,258990504148992.0,0.8698622669622416,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T8570000,2,L3_H4_E128,3,4,128,128,7044352,19,8570000,8585216,6.879238724708557,971.8862051428375,0.1284746155142784,362863701000192.0,1.218737507722499,wikitext,wikitext-103-raw-v1,gpt2
s2_L3_H4_E128_B128_T12000000,2,L3_H4_E128,3,4,128,128,7044352,20,12000000,12009472,6.735039067268372,841.3763537208736,0.20603656582534313,507593688612864.0,1.7048370098484573,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T20000,2,L4_H2_E48,4,2,48,128,2531664,1,20000,32768,10.761111497879028,47151.04720452065,0.09237380605190992,497745395712.0,0.012943265773025172,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T28000,2,L4_H2_E48,4,2,48,128,2531664,2,28000,32768,10.76081657409668,47137.14328973574,0.0891477670520544,497745395712.0,0.012943265773025172,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T39000,2,L4_H2_E48,4,2,48,128,2531664,3,39000,49152,10.73518009185791,45944.07118172731,0.058127797208726406,746618093568.0,0.019414898659537758,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T55000,2,L4_H2_E48,4,2,48,128,2531664,4,55000,65536,10.71545672416687,45046.77728919981,0.05116890883073211,995490791424.0,0.025886531546050345,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T77000,2,L4_H2_E48,4,2,48,128,2531664,5,77000,81920,10.69625473022461,44190.041189510404,0.040600241627544165,1244363489280.0,0.03235816443256293,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T108000,2,L4_H2_E48,4,2,48,128,2531664,6,108000,114688,10.661638402938843,42686.517627888345,0.02978833462111652,1742108884992.0,0.045301430205588106,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T151000,2,L4_H2_E48,4,2,48,128,2531664,7,151000,163840,10.611101865768433,40582.89152494328,0.02227986720390618,2488726978560.0,0.06471632886512586,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T211000,2,L4_H2_E48,4,2,48,128,2531664,8,211000,212992,10.559452486038207,38540.02096845772,0.018522663041949272,3235345072128.0,0.08413122752466362,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T296000,2,L4_H2_E48,4,2,48,128,2531664,9,296000,311296,10.454791688919068,34710.29781527255,0.014375656028278172,4728581259264.0,0.12296102484373914,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T414000,2,L4_H2_E48,4,2,48,128,2531664,10,414000,425984,10.32873992919922,30599.53002612678,0.011660882388241589,6470690144256.0,0.16826245504932724,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T580000,2,L4_H2_E48,4,2,48,128,2531664,11,580000,589824,10.144516897201537,25451.167551202638,0.011412745458073914,8959417122816.0,0.2329787839144531,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T812000,2,L4_H2_E48,4,2,48,128,2531664,12,812000,819200,9.892725086212158,19785.904836078247,0.010137665551155806,12443634892800.0,0.3235816443256293,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T1137000,2,L4_H2_E48,4,2,48,128,2531664,13,1137000,1146880,9.552330875396729,14077.469286700645,0.01002109656110406,17421088849920.0,0.45301430205588106,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T1592000,2,L4_H2_E48,4,2,48,128,2531664,14,1592000,1605632,9.12495822906494,9181.613485011885,0.010962928179651499,24389524389888.0,0.6342200228782334,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T2229000,2,L4_H2_E48,4,2,48,128,2531664,15,2229000,2244608,8.619911861419677,5540.89800527118,0.014655069913715124,34095559606272.0,0.8866137054522243,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T3121000,2,L4_H2_E48,4,2,48,128,2531664,16,3121000,3129344,8.074278783798217,3210.8108446262995,0.014717781567014754,47534685290496.0,1.236081881323904,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T4370000,2,L4_H2_E48,4,2,48,128,2531664,17,4370000,4374528,7.603553223609924,2005.308560898519,0.015673083369620144,66449010327552.0,1.7279259806988605,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T6120000,2,L4_H2_E48,4,2,48,128,2531664,18,6120000,6127616,7.420244765281677,1669.442079201419,0.05024794628843665,93078388998144.0,2.4203906995557074,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T8570000,2,L4_H2_E48,4,2,48,128,2531664,19,8570000,8585216,7.334952330589294,1532.954703152122,0.12083864025771618,130409293676544.0,3.391135632532595,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E48_B128_T12000000,2,L4_H2_E48,4,2,48,128,2531664,20,12000000,12009472,7.159235835075378,1285.9278963587028,0.35853147506713867,182423687528448.0,4.743706905813726,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T20000,2,L4_H2_E64,4,2,64,128,3424704,1,20000,32768,10.75438871383667,46835.12402830396,0.10878404416143894,673324204032.0,0.009568126179663993,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T28000,2,L4_H2_E64,4,2,64,128,3424704,2,28000,32768,10.754843950271606,46856.44993699342,0.1087490152567625,673324204032.0,0.009568126179663993,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T39000,2,L4_H2_E64,4,2,64,128,3424704,3,39000,49152,10.716538429260254,45095.53098143884,0.0742689911276102,1009986306048.0,0.014352189269495991,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T55000,2,L4_H2_E64,4,2,64,128,3424704,4,55000,65536,10.687613916397094,43809.848224423564,0.05325473751872778,1346648408064.0,0.019136252359327987,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T77000,2,L4_H2_E64,4,2,64,128,3424704,5,77000,81920,10.664323759078979,42801.30017713705,0.03712268592789769,1683310510080.0,0.023920315449159985,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T108000,2,L4_H2_E64,4,2,64,128,3424704,6,108000,114688,10.619169282913209,40911.61483097135,0.03007550840266049,2356634714112.0,0.03348844162882398,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T151000,2,L4_H2_E64,4,2,64,128,3424704,7,151000,163840,10.551846504211426,38247.99823697709,0.02071169507689774,3366621020160.0,0.04784063089831997,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T211000,2,L4_H2_E64,4,2,64,128,3424704,8,211000,212992,10.483797454833985,35731.84027875487,0.016618798952549696,4376607326208.0,0.062192820167815965,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T296000,2,L4_H2_E64,4,2,64,128,3424704,9,296000,311296,10.344736099243164,31092.941134666307,0.013059792341664433,6396579938304.0,0.09089719870680794,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T414000,2,L4_H2_E64,4,2,64,128,3424704,10,414000,425984,10.179652118682862,26361.295100364707,0.011482141562737525,8753214652416.0,0.12438564033563193,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T580000,2,L4_H2_E64,4,2,64,128,3424704,11,580000,589824,9.948191213607789,20914.35854117102,0.011163123999722302,12119835672576.0,0.1722262712339519,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T812000,2,L4_H2_E64,4,2,64,128,3424704,12,812000,819200,9.63104214668274,15230.300046041057,0.012554240645840764,16833105100800.0,0.23920315449159985,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T1137000,2,L4_H2_E64,4,2,64,128,3424704,13,1137000,1146880,9.221690988540649,10114.152792347995,0.0162771554896608,23566347141120.0,0.3348844162882398,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T1592000,2,L4_H2_E64,4,2,64,128,3424704,14,1592000,1605632,8.725497484207153,6157.939379238818,0.012793016852810979,32992885997568.0,0.46883818280353573,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T2229000,2,L4_H2_E64,4,2,64,128,3424704,15,2229000,2244608,8.183012866973877,3579.623359347275,0.014741644845344126,46122707976192.0,0.6554166433069836,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T3121000,2,L4_H2_E64,4,2,64,128,3424704,16,3121000,3129344,7.690705394744873,2187.9173634327176,0.024162242538295686,64302461485056.0,0.9137560501579115,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T4370000,2,L4_H2_E64,4,2,64,128,3424704,17,4370000,4374528,7.431721901893615,1688.7128692188912,0.030584992142394185,89888781238272.0,1.2773448449851432,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T6120000,2,L4_H2_E64,4,2,64,128,3424704,18,6120000,6127616,7.345502090454102,1549.2126148980417,0.06719259265810251,125911626153984.0,1.789239595597167,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T8570000,2,L4_H2_E64,4,2,64,128,3424704,19,8570000,8585216,7.1986713171005245,1337.652267433631,0.21816658973693848,176410941456384.0,2.5068490590719663,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E64_B128_T12000000,2,L4_H2_E64,4,2,64,128,3424704,20,12000000,12009472,7.016696786880493,1115.0971240595316,0.22715283557772636,246773320777728.0,3.506718244846854,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E80_B128_T20000,2,L4_H2_E80,4,2,80,128,4342320,1,20000,32768,10.708482789993287,44733.71692964909,0.08888691011816263,853734850560.0,0.007546196503251718,wikitext,wikitext-103-raw-v1,gpt2
s2_L4_H2_E80_B128_T28000,2,L4_H2_E80,4,2,80,128,4342320,2,28000,32768,10.708095073699951,44716.37630057344,0.09064856078475714,853734850560.0,0.007546196503251718,wikitext,wikitext-103-raw-v1,gpt2
