run_name,seed,model_id,n_layer,n_head,n_embd,batch_size,n_params,checkpoint_idx,checkpoint_tokens_target,train_tokens_real,val_loss,val_ppl,mu_landscape,flops_estimate,d_over_n,dataset_name,dataset_config,tokenizer_name
few_s2_L2_H2_E48_B128_T20000,2,L2_H2_E48,2,2,48,128,2475120,1,20000,32768,10.835099029541016,50771.93547050187,0.09191936627030373,486628392960.0,0.013238954070913734,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T26000,2,L2_H2_E48,2,2,48,128,2475120,2,26000,32768,10.835550832748414,50794.879576513275,0.08713152538985014,486628392960.0,0.013238954070913734,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T33000,2,L2_H2_E48,2,2,48,128,2475120,3,33000,49152,10.835153436660766,50774.697900422194,0.09052764438092709,729942589440.0,0.0198584311063706,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T43000,2,L2_H2_E48,2,2,48,128,2475120,4,43000,49152,10.83523097038269,50778.63480434944,0.08790502417832613,729942589440.0,0.0198584311063706,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T55000,2,L2_H2_E48,2,2,48,128,2475120,5,55000,65536,10.835354804992676,50784.92334614754,0.08253375720232725,973256785920.0,0.026477908141827468,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T72000,2,L2_H2_E48,2,2,48,128,2475120,6,72000,81920,10.834624195098877,50747.83292965755,0.09227349516004324,1216570982400.0,0.03309738517728433,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T92000,2,L2_H2_E48,2,2,48,128,2475120,7,92000,98304,10.834056329727172,50719.023173453366,0.08883169665932655,1459885178880.0,0.0397168622127412,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T119000,2,L2_H2_E48,2,2,48,128,2475120,8,119000,131072,10.834083461761475,50720.399302398415,0.0902374042198062,1946513571840.0,0.052955816283654936,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T154000,2,L2_H2_E48,2,2,48,128,2475120,9,154000,163840,10.832935667037964,50662.216093282645,0.08705759420990944,2433141964800.0,0.06619477035456867,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T198000,2,L2_H2_E48,2,2,48,128,2475120,10,198000,212992,10.831619167327881,50595.56318437808,0.0875553097575903,3163084554240.0,0.08605320146093927,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T256000,2,L2_H2_E48,2,2,48,128,2475120,11,256000,262144,10.829102182388306,50468.37504629469,0.08362876530736685,3893027143680.0,0.10591163256730987,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T330000,2,L2_H2_E48,2,2,48,128,2475120,12,330000,344064,10.823949480056763,50208.99535956742,0.0859538447111845,5109598126080.0,0.1390090177445942,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T426000,2,L2_H2_E48,2,2,48,128,2475120,13,426000,442368,10.81520380973816,49771.798615063184,0.08360600005835295,6569483304960.0,0.1787258799573354,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T550000,2,L2_H2_E48,2,2,48,128,2475120,14,550000,557056,10.797879362106324,48916.955915885264,0.08139682188630104,8272682680320.0,0.22506221920553346,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T710000,2,L2_H2_E48,2,2,48,128,2475120,15,710000,720896,10.757125806808471,46963.491714119795,0.06199011765420437,10705824645120.0,0.29125698956010215,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T916000,2,L2_H2_E48,2,2,48,128,2475120,16,916000,917504,10.695712041854858,44166.066274140285,0.038036201149225235,13625595002880.0,0.37069071398558456,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T1182000,2,L2_H2_E48,2,2,48,128,2475120,17,1182000,1196032,10.603487300872803,40275.04401365678,0.024094347609207034,17761936343040.0,0.48322182358835125,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T1525000,2,L2_H2_E48,2,2,48,128,2475120,18,1525000,1540096,10.459118366241455,34860.803433515466,0.015434022177942097,22871534469120.0,0.6222308413329455,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T1968000,2,L2_H2_E48,2,2,48,128,2475120,19,1968000,1982464,10.227576351165771,27655.401795140315,0.012643245048820972,29441017774080.0,0.8009567212902808,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T2539000,2,L2_H2_E48,2,2,48,128,2475120,20,2539000,2539520,9.869841051101684,19338.264933540097,0.009928932297043502,37713700454400.0,1.0260189404958144,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T3276000,2,L2_H2_E48,2,2,48,128,2475120,21,3276000,3276800,9.326713418960571,11234.148805068802,0.00936164305312559,48662839296000.0,1.3238954070913733,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T4227000,2,L2_H2_E48,2,2,48,128,2475120,22,4227000,4227072,8.597643756866455,5418.876346877356,0.007097146124579012,62775062691840.0,1.7078250751478716,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T5455000,2,L2_H2_E48,2,2,48,128,2475120,23,5455000,5455872,7.833808040618896,2524.524584508358,0.0061870497884228826,81023627427840.0,2.2042858528071365,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T7039000,2,L2_H2_E48,2,2,48,128,2475120,24,7039000,7045120,7.479180693626404,1770.7893624262656,0.010783476114738733,104625104486400.0,2.846375125246453,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T9083000,2,L2_H2_E48,2,2,48,128,2475120,25,9083000,9093120,7.409204363822937,1651.1121395677487,0.037218206794932485,135039379046400.0,3.673809754678561,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T11720000,2,L2_H2_E48,2,2,48,128,2475120,26,11720000,11730944,7.33759114742279,1537.005231778911,0.15013590920716524,174212964679680.0,4.739545557387117,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T15123000,2,L2_H2_E48,2,2,48,128,2475120,27,15123000,15138816,7.190217089653015,1326.3911201424849,0.13019525539129972,224822317547520.0,6.116396780762145,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T19515000,2,L2_H2_E48,2,2,48,128,2475120,28,19515000,19529728,7.055666065216064,1159.4094564648792,0.23801573365926743,290030522204160.0,7.890416626264585,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T25181000,2,L2_H2_E48,2,2,48,128,2475120,29,25181000,25182208,6.898194122314453,990.4844058649328,0.36739903688430786,373973919989760.0,10.174136203497204,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T32493000,2,L2_H2_E48,2,2,48,128,2475120,30,32493000,32505856,6.755130267143249,858.45157063875,0.45847196877002716,482735365816320.0,13.133042438346424,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T41929000,2,L2_H2_E48,2,2,48,128,2475120,31,41929000,41943040,6.648798418045044,771.8563194838312,0.49378862231969833,622884342988800.0,16.94586121076958,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T54104000,2,L2_H2_E48,2,2,48,128,2475120,32,54104000,54116352,6.539457321166992,691.9109906850862,0.6533803530037403,803666790973440.0,21.86413264811403,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T69814000,2,L2_H2_E48,2,2,48,128,2475120,33,69814000,69828608,6.462972521781921,640.9635056149784,0.981275700032711,1037005105397760.0,28.212211125117165,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T90086000,2,L2_H2_E48,2,2,48,128,2475120,34,90086000,90095616,6.392938566207886,597.610118881501,1.0009104683995247,1337984766443520.0,36.40050421797731,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T116245000,2,L2_H2_E48,2,2,48,128,2475120,35,116245000,116260864,6.359346771240235,577.8687525877607,1.8403564989566803,1726557538222080.0,46.97180904360193,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L2_H2_E48_B128_T150000000,2,L2_H2_E48,2,2,48,128,2475120,36,150000000,150011904,6.325308561325073,558.5301278752181,1.1477283239364624,2227784782970880.0,60.607931736643074,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T20000,2,L5_H2_E96,5,2,96,128,5396352,1,20000,32768,10.839963626861572,51019.52220839477,0.18180137313902378,1060965974016.0,0.006072250290566664,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T26000,2,L5_H2_E96,5,2,96,128,5396352,2,26000,32768,10.841012907028198,51073.0840769477,0.1788745503872633,1060965974016.0,0.006072250290566664,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T33000,2,L5_H2_E96,5,2,96,128,5396352,3,33000,49152,10.840047836303711,51023.81871479882,0.19762559793889523,1591448961024.0,0.009108375435849997,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T43000,2,L5_H2_E96,5,2,96,128,5396352,4,43000,49152,10.839934682846069,51018.045519923784,0.16944540292024612,1591448961024.0,0.009108375435849997,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T55000,2,L5_H2_E96,5,2,96,128,5396352,5,55000,65536,10.837793350219727,50908.91579773648,0.17730865627527237,2121931948032.0,0.012144500581133328,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T72000,2,L5_H2_E96,5,2,96,128,5396352,6,72000,81920,10.836000394821166,50817.72016160661,0.1776472721248865,2652414935040.0,0.015180625726416661,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T92000,2,L5_H2_E96,5,2,96,128,5396352,7,92000,98304,10.834714937210084,50752.4381040952,0.16366973519325256,3182897922048.0,0.018216750871699994,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T119000,2,L5_H2_E96,5,2,96,128,5396352,8,119000,131072,10.829545974731445,50490.77749536092,0.17799007706344128,4243863896064.0,0.024289001162266656,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T154000,2,L5_H2_E96,5,2,96,128,5396352,9,154000,163840,10.822011566162109,50111.78886914937,0.19217746704816818,5304829870080.0,0.030361251452833322,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T198000,2,L5_H2_E96,5,2,96,128,5396352,10,198000,212992,10.808757066726685,49451.96467149724,0.1688782423734665,6896278831104.0,0.039469626888683315,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T256000,2,L5_H2_E96,5,2,96,128,5396352,11,256000,262144,10.792558670043945,48657.37504415892,0.17412265948951244,8487727792128.0,0.04857800232453331,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T330000,2,L5_H2_E96,5,2,96,128,5396352,12,330000,344064,10.758315324783325,47019.38887042076,0.13910774141550064,11140142727168.0,0.06375862805094998,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T426000,2,L5_H2_E96,5,2,96,128,5396352,13,426000,442368,10.710148477554322,44808.29141715343,0.10374308284372091,14323040649216.0,0.08197537892264997,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T550000,2,L5_H2_E96,5,2,96,128,5396352,14,550000,557056,10.657773876190186,42521.872780824335,0.07804202940315008,18036421558272.0,0.1032282549396333,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T710000,2,L5_H2_E96,5,2,96,128,5396352,15,710000,720896,10.588420820236205,39672.78916594041,0.04924337286502123,23341251428352.0,0.1335895063924666,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T916000,2,L5_H2_E96,5,2,96,128,5396352,16,916000,917504,10.503521633148193,36443.618007453544,0.037457425147295,29707047272448.0,0.1700230081358666,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T1182000,2,L5_H2_E96,5,2,96,128,5396352,17,1182000,1196032,10.345310163497924,31110.795605063373,0.028882840182632208,38725258051584.0,0.22163713560568324,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T1525000,2,L5_H2_E96,5,2,96,128,5396352,18,1525000,1540096,10.092912101745606,24171.078683991625,0.030204479349777102,49865400778752.0,0.2853957636566332,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T1968000,2,L5_H2_E96,5,2,96,128,5396352,19,1968000,1982464,9.692743635177612,16199.629250348124,0.023673286894336343,64188441427968.0,0.3673711425792832,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T2539000,2,L5_H2_E96,5,2,96,128,5396352,20,2539000,2539520,9.126257228851319,9193.548148852202,0.12794978497549891,82224862986240.0,0.4705993975189165,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T3276000,2,L5_H2_E96,5,2,96,128,5396352,21,3276000,3276800,8.385626173019409,4383.602583826862,0.02068612864241004,106096597401600.0,0.6072250290566664,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T4227000,2,L5_H2_E96,5,2,96,128,5396352,22,4227000,4227072,7.642835235595703,2085.648747249284,0.023446224397048354,136864610648064.0,0.7833202874830997,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T5455000,2,L5_H2_E96,5,2,96,128,5396352,23,5455000,5455872,7.369070672988892,1586.1590374527132,0.04563690163195133,176650834673664.0,1.0110296733793496,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T7039000,2,L5_H2_E96,5,2,96,128,5396352,24,7039000,7045120,7.264725589752198,1428.9934435091511,0.09492517914623022,228107684413440.0,1.3055338124718328,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T9083000,2,L5_H2_E96,5,2,96,128,5396352,25,9083000,9093120,7.119946575164795,1236.3843780695013,0.14418967254459858,294418057789440.0,1.6850494556322493,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T11720000,2,L5_H2_E96,5,2,96,128,5396352,26,11720000,11730944,6.955237340927124,1048.627390616753,0.17410381697118282,379825818697728.0,2.1738656040228657,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T15123000,2,L5_H2_E96,5,2,96,128,5396352,27,15123000,15138816,6.807267475128174,904.3961424929369,0.20081473141908646,490166279995392.0,2.805379634241799,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T19515000,2,L5_H2_E96,5,2,96,128,5396352,28,19515000,19529728,6.664389896392822,783.9850069606164,0.21888850256800652,632335720513536.0,3.619061173177732,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T25181000,2,L5_H2_E96,5,2,96,128,5396352,29,25181000,25182208,6.539408040046692,691.8768933765009,0.2831611707806587,815352351031296.0,4.666524348300482,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T32493000,2,L5_H2_E96,5,2,96,128,5396352,30,32493000,32505856,6.410189008712768,608.0085891226015,0.3142230324447155,1052478246223872.0,6.023672288242131,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T41929000,2,L5_H2_E96,5,2,96,128,5396352,31,41929000,41943040,6.274925708770752,531.0869251918906,0.8032030686736107,1358036446740480.0,7.77248037192533,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T54104000,2,L5_H2_E96,5,2,96,128,5396352,32,54104000,54116352,6.173653912544251,479.9365523420192,0.4570869021117687,1752185306087424.0,10.028321354870846,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T69814000,2,L5_H2_E96,5,2,96,128,5396352,33,69814000,69828608,6.085422205924988,439.40529303306533,0.556546825915575,2260918490628096.0,12.939965369197562,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T90086000,2,L5_H2_E96,5,2,96,128,5396352,34,90086000,90095616,5.980082678794861,395.4730640400118,0.6004829332232475,2917125945556992.0,16.695652173913043,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T116245000,2,L5_H2_E96,5,2,96,128,5396352,35,116245000,116260864,5.926640152931213,374.8928129319774,0.7037595957517624,3764307275808768.0,21.544344030930525,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L5_H2_E96_B128_T150000000,2,L5_H2_E96,5,2,96,128,5396352,36,150000000,150011904,5.886411666870117,360.11076578805245,0.8445721715688705,4857102229045248.0,27.79876183021419,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T20000,2,L7_H4_E128,7,4,128,128,7837440,1,20000,32768,10.855728387832642,51830.20611012175,0.23081000335514545,1540903403520.0,0.004180957047199086,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T26000,2,L7_H4_E128,7,4,128,128,7837440,2,26000,32768,10.85476713180542,51780.40795033142,0.20685767009854317,1540903403520.0,0.004180957047199086,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T33000,2,L7_H4_E128,7,4,128,128,7837440,3,33000,49152,10.852704954147338,51673.737574364895,0.2129443623125553,2311355105280.0,0.0062714355707986285,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T43000,2,L7_H4_E128,7,4,128,128,7837440,4,43000,49152,10.853438186645509,51711.64033212509,0.22558077797293663,2311355105280.0,0.0062714355707986285,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T55000,2,L7_H4_E128,7,4,128,128,7837440,5,55000,65536,10.848902034759522,51477.599700545914,0.22740785963833332,3081806807040.0,0.008361914094398171,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T72000,2,L7_H4_E128,7,4,128,128,7837440,6,72000,81920,10.8449152469635,51272.77799592189,0.22015484049916267,3852258508800.0,0.010452392617997713,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T92000,2,L7_H4_E128,7,4,128,128,7837440,7,92000,98304,10.840421581268311,51042.89217420082,0.23473918437957764,4622710210560.0,0.012542871141597257,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T119000,2,L7_H4_E128,7,4,128,128,7837440,8,119000,131072,10.829144811630249,50470.526520722524,0.199471028521657,6163613614080.0,0.016723828188796343,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T154000,2,L7_H4_E128,7,4,128,128,7837440,9,154000,163840,10.81334433555603,49679.33523381755,0.21728308126330376,7704517017600.0,0.020904785235995427,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T198000,2,L7_H4_E128,7,4,128,128,7837440,10,198000,212992,10.787652635574341,48419.24489997244,0.18094543367624283,10015872122880.0,0.027176220806794056,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T256000,2,L7_H4_E128,7,4,128,128,7837440,11,256000,262144,10.758978128433228,47050.56382327523,0.16131114214658737,12327227228160.0,0.033447656377592686,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T330000,2,L7_H4_E128,7,4,128,128,7837440,12,330000,344064,10.710516691207886,44824.79347980204,0.11320233065634966,16179485736960.0,0.0439000489955904,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T426000,2,L7_H4_E128,7,4,128,128,7837440,13,426000,442368,10.653586387634277,42344.18521714532,0.07703114207834005,20802195947520.0,0.05644292013718765,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T550000,2,L7_H4_E128,7,4,128,128,7837440,14,550000,557056,10.596014165878296,39975.18501176938,0.05940859764814377,26195357859840.0,0.07107626980238445,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T710000,2,L7_H4_E128,7,4,128,128,7837440,15,710000,720896,10.51776213645935,36966.306309556494,0.04279688559472561,33899874877440.0,0.09198105503837987,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T916000,2,L7_H4_E128,7,4,128,128,7837440,16,916000,917504,10.406638908386231,33078.50346979614,0.03133462369441986,43145295298560.0,0.11706679732157439,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T1182000,2,L7_H4_E128,7,4,128,128,7837440,17,1182000,1196032,10.210457706451416,27186.007953434648,0.02685846807435155,56242974228480.0,0.1526049322227666,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T1525000,2,L7_H4_E128,7,4,128,128,7837440,18,1525000,1540096,9.897070217132569,19872.064234343972,0.02905717841349542,72422459965440.0,0.19650498121835702,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T1968000,2,L7_H4_E128,7,4,128,128,7837440,19,1968000,1982464,9.41870312690735,12316.598792156074,0.022593081695958972,93224655912960.0,0.2529479013555447,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T2539000,2,L7_H4_E128,7,4,128,128,7837440,20,2539000,2539520,8.757130241394043,6355.845638389585,0.030285469023510814,119420013772800.0,0.32402417115792914,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T3276000,2,L7_H4_E128,7,4,128,128,7837440,21,3276000,3276800,7.975689268112182,2909.362511961566,0.02652950375340879,154090340352000.0,0.41809570471990853,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T4227000,2,L7_H4_E128,7,4,128,128,7837440,22,4227000,4227072,7.4351170539855955,1694.456050219237,0.028932454995810986,198776539054080.0,0.539343459088682,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T5455000,2,L7_H4_E128,7,4,128,128,7837440,23,5455000,5455872,7.296383047103882,1474.9554237102823,0.053993265610188246,256560416686080.0,0.6961293483586477,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T7039000,2,L7_H4_E128,7,4,128,128,7837440,24,7039000,7045120,7.111457324028015,1225.932826274382,0.10883215349167585,331294231756800.0,0.8989057651478034,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T9083000,2,L7_H4_E128,7,4,128,128,7837440,25,9083000,9093120,6.97858760356903,1073.4012277838547,0.12003302294760942,427600694476800.0,1.160215580597746,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T11720000,2,L7_H4_E128,7,4,128,128,7837440,26,11720000,11730944,6.818927931785583,915.0035378635463,0.14370677806437016,551643418460160.0,1.4967826228972725,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T15123000,2,L7_H4_E128,7,4,128,128,7837440,27,15123000,15138816,6.665092158317566,784.5357631454891,0.15396469458937645,711897372426240.0,1.9316021558059775,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T19515000,2,L7_H4_E128,7,4,128,128,7837440,28,19515000,19529728,6.545673084259033,696.225139457312,0.2270525824278593,918378428497920.0,2.4918504001306547,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T25181000,2,L7_H4_E128,7,4,128,128,7837440,29,25181000,25182208,6.411417698860168,608.7561024226623,0.2223738469183445,1184184265605120.0,3.213065490772497,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T32493000,2,L7_H4_E128,7,4,128,128,7837440,30,32493000,32505856,6.286900496482849,537.4848085732367,0.3169974833726883,1528576176291840.0,4.147509390821493,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T41929000,2,L7_H4_E128,7,4,128,128,7837440,31,41929000,41943040,6.1418297529220585,464.90345153525647,0.2577499598264694,1972356356505600.0,5.351625020414829,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T54104000,2,L7_H4_E128,7,4,128,128,7837440,32,54104000,54116352,6.00845308303833,406.8534647069034,0.3850121572613716,2544801970913280.0,6.90485056344929,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T69814000,2,L7_H4_E128,7,4,128,128,7837440,33,69814000,69828608,5.921200060844422,372.8588988629378,0.3485749401152134,3283665152901120.0,8.909619467581251,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T90086000,2,L7_H4_E128,7,4,128,128,7837440,34,90086000,90095616,5.844023561477661,345.1653444427463,0.41210705414414406,4236713907978240.0,11.495541401273885,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T116245000,2,L7_H4_E128,7,4,128,128,7837440,35,116245000,116260864,5.768883562088012,320.18007186058736,0.4781690314412117,5467125275688960.0,14.834035603462356,wikitext,wikitext-103-raw-v1,gpt2
few_s2_L7_H4_E128_B128_T150000000,2,L7_H4_E128,7,4,128,128,7837440,36,150000000,150011904,5.72517626285553,306.4872828062303,0.5621026642620564,7054255781314560.0,19.14042136207741,wikitext,wikitext-103-raw-v1,gpt2
few_s3_L2_H2_E48_B128_T20000,3,L2_H2_E48,2,2,48,128,2475120,1,20000,32768,10.830343008041382,50531.03636856955,0.08303482551127672,486628392960.0,0.013238954070913734,wikitext,wikitext-103-raw-v1,gpt2
few_s3_L2_H2_E48_B128_T26000,3,L2_H2_E48,2,2,48,128,2475120,2,26000,32768,10.830755138397217,50551.86603454285,0.08761527296155691,486628392960.0,0.013238954070913734,wikitext,wikitext-103-raw-v1,gpt2
few_s3_L2_H2_E48_B128_T33000,3,L2_H2_E48,2,2,48,128,2475120,3,33000,49152,10.830418872833253,50534.8700405452,0.08367048762738705,729942589440.0,0.0198584311063706,wikitext,wikitext-103-raw-v1,gpt2
few_s3_L2_H2_E48_B128_T43000,3,L2_H2_E48,2,2,48,128,2475120,4,43000,49152,10.830119085311889,50519.722587735414,0.08713143598288298,729942589440.0,0.0198584311063706,wikitext,wikitext-103-raw-v1,gpt2
few_s3_L2_H2_E48_B128_T55000,3,L2_H2_E48,2,2,48,128,2475120,5,55000,65536,10.830312919616699,50529.51599216059,0.09134363010525703,973256785920.0,0.026477908141827468,wikitext,wikitext-103-raw-v1,gpt2
few_s3_L2_H2_E48_B128_T72000,3,L2_H2_E48,2,2,48,128,2475120,6,72000,81920,10.829933738708496,50510.35979645699,0.08299034368246794,1216570982400.0,0.03309738517728433,wikitext,wikitext-103-raw-v1,gpt2
few_s3_L2_H2_E48_B128_T92000,3,L2_H2_E48,2,2,48,128,2475120,7,92000,98304,10.829230499267577,50474.85140618679,0.0852139126509428,1459885178880.0,0.0397168622127412,wikitext,wikitext-103-raw-v1,gpt2
few_s3_L2_H2_E48_B128_T119000,3,L2_H2_E48,2,2,48,128,2475120,8,119000,131072,10.829351091384888,50480.93864241778,0.08459760248661041,1946513571840.0,0.052955816283654936,wikitext,wikitext-103-raw-v1,gpt2
few_s3_L2_H2_E48_B128_T154000,3,L2_H2_E48,2,2,48,128,2475120,9,154000,163840,10.827918910980225,50408.69257833266,0.08280322793871164,2433141964800.0,0.06619477035456867,wikitext,wikitext-103-raw-v1,gpt2
